file1行範囲,file1テキスト,file2行範囲,file2テキスト,差分行
"-3744,76",data/JP-PINT/pint-jp.html,"+3390,65",data/JP-PINT/pint-jp-ntr.html," <td class=""tableblock halign-left valign-top""><p class=""tableblock"">Invoice line net amount</p></td>"
"-3744,76",data/JP-PINT/pint-jp.html,"+3390,65",data/JP-PINT/pint-jp-ntr.html," <td class=""tableblock halign-left valign-top""><p class=""tableblock"">ibt-131</p></td>"
"-3744,76",data/JP-PINT/pint-jp.html,"+3390,65",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""><p class=""tableblock"">50</p></td>"
"-3744,76",data/JP-PINT/pint-jp.html,"+3390,65",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""></td>"
"-3744,76",data/JP-PINT/pint-jp.html,"+3390,65",data/JP-PINT/pint-jp-ntr.html,"+<td class=""tableblock halign-left valign-top""><p class=""tableblock"">10000</p></td>"
"-3744,76",data/JP-PINT/pint-jp.html,"+3390,65",data/JP-PINT/pint-jp-ntr.html, </tr>
"-3744,76",data/JP-PINT/pint-jp.html,"+3390,65",data/JP-PINT/pint-jp-ntr.html, <tr>
"-3744,76",data/JP-PINT/pint-jp.html,"+3390,65",data/JP-PINT/pint-jp-ntr.html," <td class=""tableblock halign-left valign-top""><p class=""tableblock""><strong>INVOICE LINE PERIOD</strong></p></td>"
"-3744,76",data/JP-PINT/pint-jp.html,"+3390,65",data/JP-PINT/pint-jp-ntr.html," <td class=""tableblock halign-left valign-top""></td>"
"-3744,76",data/JP-PINT/pint-jp.html,"+3390,65",data/JP-PINT/pint-jp-ntr.html," <td class=""tableblock halign-left valign-top""><p class=""tableblock"">ibg-26</p></td>"
"-3744,76",data/JP-PINT/pint-jp.html,"+3390,65",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""></td>"
"-3744,76",data/JP-PINT/pint-jp.html,"+3390,65",data/JP-PINT/pint-jp-ntr.html," <td class=""tableblock halign-left valign-top""></td>"
"-3744,76",data/JP-PINT/pint-jp.html,"+3390,65",data/JP-PINT/pint-jp-ntr.html, </tr>
"-3744,76",data/JP-PINT/pint-jp.html,"+3390,65",data/JP-PINT/pint-jp-ntr.html, <tr>
"-3821,83",data/JP-PINT/pint-jp.html,"+3456,47",data/JP-PINT/pint-jp-ntr.html," <td class=""tableblock halign-left valign-top""><p class=""tableblock"">Invoice line period start date</p></td>"
"-3821,83",data/JP-PINT/pint-jp.html,"+3456,47",data/JP-PINT/pint-jp-ntr.html," <td class=""tableblock halign-left valign-top""><p class=""tableblock"">ibt-134</p></td>"
"-3821,83",data/JP-PINT/pint-jp.html,"+3456,47",data/JP-PINT/pint-jp-ntr.html," <td class=""tableblock halign-left valign-top""><p class=""tableblock"">2023-10-31</p></td>"
"-3821,83",data/JP-PINT/pint-jp.html,"+3456,47",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""><p class=""tableblock"">3</p></td>"
"-3821,83",data/JP-PINT/pint-jp.html,"+3456,47",data/JP-PINT/pint-jp-ntr.html, </tr>
"-3821,83",data/JP-PINT/pint-jp.html,"+3456,47",data/JP-PINT/pint-jp-ntr.html, <tr>
"-3821,83",data/JP-PINT/pint-jp.html,"+3456,47",data/JP-PINT/pint-jp-ntr.html," <td class=""tableblock halign-left valign-top""></td>"
"-3821,83",data/JP-PINT/pint-jp.html,"+3456,47",data/JP-PINT/pint-jp-ntr.html," <td class=""tableblock halign-left valign-top""><p class=""tableblock"">Invoice line period end date</p></td>"
"-3821,83",data/JP-PINT/pint-jp.html,"+3456,47",data/JP-PINT/pint-jp-ntr.html," <td class=""tableblock halign-left valign-top""><p class=""tableblock"">ibt-135</p></td>"
"-3821,83",data/JP-PINT/pint-jp.html,"+3456,47",data/JP-PINT/pint-jp-ntr.html," <td class=""tableblock halign-left valign-top""><p class=""tableblock"">2023-10-31</p></td>"
"-3821,83",data/JP-PINT/pint-jp.html,"+3456,47",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""><p class=""tableblock"">3</p></td>"
"-3821,83",data/JP-PINT/pint-jp.html,"+3456,47",data/JP-PINT/pint-jp-ntr.html,-</tr>
"-3821,83",data/JP-PINT/pint-jp.html,"+3456,47",data/JP-PINT/pint-jp-ntr.html,-<tr>
"-3821,83",data/JP-PINT/pint-jp.html,"+3456,47",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""><p class=""tableblock""><strong>INVOICE LINE ALLOWANCES</strong></p></td>"
"-3821,83",data/JP-PINT/pint-jp.html,"+3456,47",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""></td>"
"-3821,83",data/JP-PINT/pint-jp.html,"+3456,47",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""><p class=""tableblock"">ibg-27</p></td>"
"-3821,83",data/JP-PINT/pint-jp.html,"+3456,47",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""></td>"
"-3821,83",data/JP-PINT/pint-jp.html,"+3456,47",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""></td>"
"-3821,83",data/JP-PINT/pint-jp.html,"+3456,47",data/JP-PINT/pint-jp-ntr.html,-</tr>
"-3821,83",data/JP-PINT/pint-jp.html,"+3456,47",data/JP-PINT/pint-jp-ntr.html,-<tr>
"-3821,83",data/JP-PINT/pint-jp.html,"+3456,47",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""></td>"
"-3821,83",data/JP-PINT/pint-jp.html,"+3456,47",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""><p class=""tableblock"">Invoice line allowance amount</p></td>"
"-3821,83",data/JP-PINT/pint-jp.html,"+3456,47",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""><p class=""tableblock"">ibt-136</p></td>"
"-3821,83",data/JP-PINT/pint-jp.html,"+3456,47",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""><p class=""tableblock"">150</p></td>"
"-3821,83",data/JP-PINT/pint-jp.html,"+3456,47",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""></td>"
"-3821,83",data/JP-PINT/pint-jp.html,"+3456,47",data/JP-PINT/pint-jp-ntr.html,-</tr>
"-3821,83",data/JP-PINT/pint-jp.html,"+3456,47",data/JP-PINT/pint-jp-ntr.html,-<tr>
"-3821,83",data/JP-PINT/pint-jp.html,"+3456,47",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""></td>"
"-3821,83",data/JP-PINT/pint-jp.html,"+3456,47",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""><p class=""tableblock"">Invoice line allowance base amount</p></td>"
"-3821,83",data/JP-PINT/pint-jp.html,"+3456,47",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""><p class=""tableblock"">ibt-137</p></td>"
"-3821,83",data/JP-PINT/pint-jp.html,"+3456,47",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""></td>"
"-3821,83",data/JP-PINT/pint-jp.html,"+3456,47",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""></td>"
"-3821,83",data/JP-PINT/pint-jp.html,"+3456,47",data/JP-PINT/pint-jp-ntr.html,-</tr>
"-3821,83",data/JP-PINT/pint-jp.html,"+3456,47",data/JP-PINT/pint-jp-ntr.html,-<tr>
"-3821,83",data/JP-PINT/pint-jp.html,"+3456,47",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""></td>"
"-3821,83",data/JP-PINT/pint-jp.html,"+3456,47",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""><p class=""tableblock"">Invoice line allowance percentage</p></td>"
"-3821,83",data/JP-PINT/pint-jp.html,"+3456,47",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""><p class=""tableblock"">ibt-138</p></td>"
"-3821,83",data/JP-PINT/pint-jp.html,"+3456,47",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""></td>"
"-3821,83",data/JP-PINT/pint-jp.html,"+3456,47",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""></td>"
"-3821,83",data/JP-PINT/pint-jp.html,"+3456,47",data/JP-PINT/pint-jp-ntr.html, </tr>
"-3821,83",data/JP-PINT/pint-jp.html,"+3456,47",data/JP-PINT/pint-jp-ntr.html, <tr>
"-3821,83",data/JP-PINT/pint-jp.html,"+3456,47",data/JP-PINT/pint-jp-ntr.html," <td class=""tableblock halign-left valign-top""><p class=""tableblock""><strong>PRICE DETAILS</strong></p></td>"
"-3821,83",data/JP-PINT/pint-jp.html,"+3456,47",data/JP-PINT/pint-jp-ntr.html," <td class=""tableblock halign-left valign-top""></td>"
"-3821,83",data/JP-PINT/pint-jp.html,"+3456,47",data/JP-PINT/pint-jp-ntr.html," <td class=""tableblock halign-left valign-top""><p class=""tableblock"">ibg-29</p></td>"
"-3821,83",data/JP-PINT/pint-jp.html,"+3456,47",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""></td>"
"-3821,83",data/JP-PINT/pint-jp.html,"+3456,47",data/JP-PINT/pint-jp-ntr.html," <td class=""tableblock halign-left valign-top""></td>"
"-3821,83",data/JP-PINT/pint-jp.html,"+3456,47",data/JP-PINT/pint-jp-ntr.html, </tr>
"-3821,83",data/JP-PINT/pint-jp.html,"+3456,47",data/JP-PINT/pint-jp-ntr.html, <tr>
"-3821,83",data/JP-PINT/pint-jp.html,"+3456,47",data/JP-PINT/pint-jp-ntr.html," <td class=""tableblock halign-left valign-top""></td>"
"-3821,83",data/JP-PINT/pint-jp.html,"+3456,47",data/JP-PINT/pint-jp-ntr.html," <td class=""tableblock halign-left valign-top""><p class=""tableblock"">Item net price</p></td>"
"-3821,83",data/JP-PINT/pint-jp.html,"+3456,47",data/JP-PINT/pint-jp-ntr.html," <td class=""tableblock halign-left valign-top""><p class=""tableblock"">ibt-146</p></td>"
"-3821,83",data/JP-PINT/pint-jp.html,"+3456,47",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""><p class=""tableblock"">200</p></td>"
"-3821,83",data/JP-PINT/pint-jp.html,"+3456,47",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""></td>"
"-3821,83",data/JP-PINT/pint-jp.html,"+3456,47",data/JP-PINT/pint-jp-ntr.html,"+<td class=""tableblock halign-left valign-top""><p class=""tableblock"">2000</p></td>"
"-3821,83",data/JP-PINT/pint-jp.html,"+3456,47",data/JP-PINT/pint-jp-ntr.html, </tr>
"-3821,83",data/JP-PINT/pint-jp.html,"+3456,47",data/JP-PINT/pint-jp-ntr.html, <tr>
"-3821,83",data/JP-PINT/pint-jp.html,"+3456,47",data/JP-PINT/pint-jp-ntr.html," <td class=""tableblock halign-left valign-top""></td>"
"-3821,83",data/JP-PINT/pint-jp.html,"+3456,47",data/JP-PINT/pint-jp-ntr.html," <td class=""tableblock halign-left valign-top""><p class=""tableblock"">Item price discount</p></td>"
"-3821,83",data/JP-PINT/pint-jp.html,"+3456,47",data/JP-PINT/pint-jp-ntr.html," <td class=""tableblock halign-left valign-top""><p class=""tableblock"">ibt-147</p></td>"
"-3821,83",data/JP-PINT/pint-jp.html,"+3456,47",data/JP-PINT/pint-jp-ntr.html," <td class=""tableblock halign-left valign-top""><p class=""tableblock"">0</p></td>"
"-3821,83",data/JP-PINT/pint-jp.html,"+3456,47",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""></td>"
"-3821,83",data/JP-PINT/pint-jp.html,"+3456,47",data/JP-PINT/pint-jp-ntr.html, </tr>
"-3821,83",data/JP-PINT/pint-jp.html,"+3456,47",data/JP-PINT/pint-jp-ntr.html, <tr>
"-3821,83",data/JP-PINT/pint-jp.html,"+3456,47",data/JP-PINT/pint-jp-ntr.html," <td class=""tableblock halign-left valign-top""></td>"
"-3821,83",data/JP-PINT/pint-jp.html,"+3456,47",data/JP-PINT/pint-jp-ntr.html," <td class=""tableblock halign-left valign-top""><p class=""tableblock"">Item gross price</p></td>"
"-3821,83",data/JP-PINT/pint-jp.html,"+3456,47",data/JP-PINT/pint-jp-ntr.html," <td class=""tableblock halign-left valign-top""><p class=""tableblock"">ibt-148</p></td>"
"-3821,83",data/JP-PINT/pint-jp.html,"+3456,47",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""><p class=""tableblock"">200</p></td>"
"-3821,83",data/JP-PINT/pint-jp.html,"+3456,47",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""></td>"
"-3821,83",data/JP-PINT/pint-jp.html,"+3456,47",data/JP-PINT/pint-jp-ntr.html,"+<td class=""tableblock halign-left valign-top""><p class=""tableblock"">2000</p></td>"
"-3821,83",data/JP-PINT/pint-jp.html,"+3456,47",data/JP-PINT/pint-jp-ntr.html, </tr>
"-3821,83",data/JP-PINT/pint-jp.html,"+3456,47",data/JP-PINT/pint-jp-ntr.html, <tr>
"-3821,83",data/JP-PINT/pint-jp.html,"+3456,47",data/JP-PINT/pint-jp-ntr.html," <td class=""tableblock halign-left valign-top""></td>"
"-3821,83",data/JP-PINT/pint-jp.html,"+3456,47",data/JP-PINT/pint-jp-ntr.html," <td class=""tableblock halign-left valign-top""><p class=""tableblock"">Item price base quantity</p></td>"
"-3821,83",data/JP-PINT/pint-jp.html,"+3456,47",data/JP-PINT/pint-jp-ntr.html," <td class=""tableblock halign-left valign-top""><p class=""tableblock"">ibt-149</p></td>"
"-3821,83",data/JP-PINT/pint-jp.html,"+3456,47",data/JP-PINT/pint-jp-ntr.html," <td class=""tableblock halign-left valign-top""><p class=""tableblock"">1</p></td>"
"-3821,83",data/JP-PINT/pint-jp.html,"+3456,47",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""></td>"
"-3821,83",data/JP-PINT/pint-jp.html,"+3456,47",data/JP-PINT/pint-jp-ntr.html, </tr>
"-3821,83",data/JP-PINT/pint-jp.html,"+3456,47",data/JP-PINT/pint-jp-ntr.html, <tr>
"-3821,83",data/JP-PINT/pint-jp.html,"+3456,47",data/JP-PINT/pint-jp-ntr.html," <td class=""tableblock halign-left valign-top""><p class=""tableblock""><strong>LINE TAX INFORMATION</strong></p></td>"
"-3821,83",data/JP-PINT/pint-jp.html,"+3456,47",data/JP-PINT/pint-jp-ntr.html," <td class=""tableblock halign-left valign-top""></td>"
"-3821,83",data/JP-PINT/pint-jp.html,"+3456,47",data/JP-PINT/pint-jp-ntr.html," <td class=""tableblock halign-left valign-top""><p class=""tableblock"">ibg-30</p></td>"
"-3821,83",data/JP-PINT/pint-jp.html,"+3456,47",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""></td>"
"-3821,83",data/JP-PINT/pint-jp.html,"+3456,47",data/JP-PINT/pint-jp-ntr.html," <td class=""tableblock halign-left valign-top""></td>"
"-3821,83",data/JP-PINT/pint-jp.html,"+3456,47",data/JP-PINT/pint-jp-ntr.html, </tr>
"-3821,83",data/JP-PINT/pint-jp.html,"+3456,47",data/JP-PINT/pint-jp-ntr.html, <tr>
"-3905,20",data/JP-PINT/pint-jp.html,"+3504,17",data/JP-PINT/pint-jp-ntr.html," <td class=""tableblock halign-left valign-top""><p class=""tableblock"">Invoiced item Tax category code</p></td>"
"-3905,20",data/JP-PINT/pint-jp.html,"+3504,17",data/JP-PINT/pint-jp-ntr.html," <td class=""tableblock halign-left valign-top""><p class=""tableblock"">ibt-151</p></td>"
"-3905,20",data/JP-PINT/pint-jp.html,"+3504,17",data/JP-PINT/pint-jp-ntr.html," <td class=""tableblock halign-left valign-top""><p class=""tableblock"">S</p></td>"
"-3905,20",data/JP-PINT/pint-jp.html,"+3504,17",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""></td>"
"-3905,20",data/JP-PINT/pint-jp.html,"+3504,17",data/JP-PINT/pint-jp-ntr.html, </tr>
"-3905,20",data/JP-PINT/pint-jp.html,"+3504,17",data/JP-PINT/pint-jp-ntr.html, <tr>
"-3905,20",data/JP-PINT/pint-jp.html,"+3504,17",data/JP-PINT/pint-jp-ntr.html," <td class=""tableblock halign-left valign-top""></td>"
"-3905,20",data/JP-PINT/pint-jp.html,"+3504,17",data/JP-PINT/pint-jp-ntr.html," <td class=""tableblock halign-left valign-top""><p class=""tableblock"">Invoiced item Tax rate</p></td>"
"-3905,20",data/JP-PINT/pint-jp.html,"+3504,17",data/JP-PINT/pint-jp-ntr.html," <td class=""tableblock halign-left valign-top""><p class=""tableblock"">ibt-152</p></td>"
"-3905,20",data/JP-PINT/pint-jp.html,"+3504,17",data/JP-PINT/pint-jp-ntr.html," <td class=""tableblock halign-left valign-top""><p class=""tableblock"">10</p></td>"
"-3905,20",data/JP-PINT/pint-jp.html,"+3504,17",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""></td>"
"-3905,20",data/JP-PINT/pint-jp.html,"+3504,17",data/JP-PINT/pint-jp-ntr.html, </tr>
"-3905,20",data/JP-PINT/pint-jp.html,"+3504,17",data/JP-PINT/pint-jp-ntr.html, <tr>
"-3905,20",data/JP-PINT/pint-jp.html,"+3504,17",data/JP-PINT/pint-jp-ntr.html," <td class=""tableblock halign-left valign-top""><p class=""tableblock""><strong>ITEM INFORMATION</strong></p></td>"
"-3905,20",data/JP-PINT/pint-jp.html,"+3504,17",data/JP-PINT/pint-jp-ntr.html," <td class=""tableblock halign-left valign-top""></td>"
"-3905,20",data/JP-PINT/pint-jp.html,"+3504,17",data/JP-PINT/pint-jp-ntr.html," <td class=""tableblock halign-left valign-top""><p class=""tableblock"">ibg-31</p></td>"
"-3905,20",data/JP-PINT/pint-jp.html,"+3504,17",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""></td>"
"-3905,20",data/JP-PINT/pint-jp.html,"+3504,17",data/JP-PINT/pint-jp-ntr.html," <td class=""tableblock halign-left valign-top""></td>"
"-3905,20",data/JP-PINT/pint-jp.html,"+3504,17",data/JP-PINT/pint-jp-ntr.html, </tr>
"-3905,20",data/JP-PINT/pint-jp.html,"+3504,17",data/JP-PINT/pint-jp-ntr.html, <tr>
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html," <td class=""tableblock halign-left valign-top""><p class=""tableblock"">Item name</p></td>"
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html," <td class=""tableblock halign-left valign-top""><p class=""tableblock"">ibt-153</p></td>"
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html," <td class=""tableblock halign-left valign-top""><p class=""tableblock"">Goods</p></td>"
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""><p class=""tableblock"">4</p></td>"
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html, </tr>
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html, </tbody>
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html, </table>
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,"-<div class=""colist arabic"">"
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,-<table>
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,-<tr>
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,"-<td><i class=""conum"" data-value=""1""></i><b>1</b></td>"
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,-<td>Name of Supplier<br></td>
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,-</tr>
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,-<tr>
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,"-<td><i class=""conum"" data-value=""2""></i><b>2</b></td>"
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,-<td>Supplier&#8217;s Registration number for Qualified Invoice purpose<br></td>
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,-</tr>
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,-<tr>
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,"-<td><i class=""conum"" data-value=""3""></i><b>3</b></td>"
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,-<td>Date of taxable transaction<br></td>
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,-</tr>
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,-<tr>
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,"-<td><i class=""conum"" data-value=""4""></i><b>4</b></td>"
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,"-<td>Description of taxable transaction ※If the taxable transaction is subject to the reduced tax rate, a statement clarifying this must be included.<br></td>"
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,-</tr>
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,-<tr>
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,"-<td><i class=""conum"" data-value=""5""></i><b>5</b></td>"
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,-<td>Taxable amount per tax rate<br></td>
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,-</tr>
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,-<tr>
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,"-<td><i class=""conum"" data-value=""6""></i><b>6</b></td>"
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,-<td>Tax amount per tax rate (expressed in JPY)<br></td>
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,-</tr>
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,-<tr>
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,"-<td><i class=""conum"" data-value=""7""></i><b>7</b></td>"
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,-<td>Tax rate<br></td>
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,-</tr>
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,-<tr>
"-3926,534",data/JP-PINT/pint-jp.html,"+3522,9",data/JP-PINT/pint-jp-ntr.html,"-<td><i class=""conum"" data-value=""8""></i><b>8</b></td>"
